NUMERO,SALDO,TIPO_CUENTA,CLIENTE,OFICINA
7797,16968206.076832686,3,5567,196
7798,8984275.034068413,1,5567,196
7799,8630458.207071418,1,5567,196
7800,45406015.75957943,4,5568,196
7801,25777107.04156346,2,5568,196
7802,8577909.729321824,3,5568,196
7803,36313995.34946832,4,5569,196
7804,2439031.2613011524,2,5570,196
7805,23699666.59984076,3,5571,196
7806,22803746.338697635,2,5571,196
7807,3093109.583338962,4,5571,196
7808,62984516.35985176,3,5572,196
7809,5501500.666625848,4,5572,196
7810,3965426.2580179437,4,5573,197
7811,10981275.546631671,4,5574,197
7812,20340955.37105579,1,5574,197
7813,8548073.779812712,1,5574,197
7814,5262157.0584029425,2,5575,197
7815,2217793.875190582,3,5575,197
7816,42274236.06107572,3,5576,197
7817,9389376.15629294,4,5577,197
7818,1365827.8298461032,4,5577,197
7819,4921826.329251626,4,5577,197
7820,21021272.747483425,1,5578,197
7821,14961325.242712611,2,5578,197
7822,18474636.05898515,4,5579,197
7823,59779276.89575293,3,5579,197
7824,53127294.161561415,3,5580,197
7825,29991384.538910393,4,5581,197
7826,65513530.170263775,2,5581,197
7827,14134231.616068114,3,5581,197
7828,82629450.24610676,3,5582,197
7829,79116.09062645963,2,5582,197
7830,2296641.3786178716,2,5583,197
7831,15192027.115693219,3,5584,197
7832,64772607.10585196,3,5584,197
7833,4890786.969003759,2,5584,197
7834,42187258.510618836,4,5585,197
7835,445355.27565190627,1,5586,197
7836,66649927.6367898,1,5586,197
7837,2697436.6882443572,1,5586,197
7838,19241927.954647705,4,5587,197
7839,36170213.875256784,3,5588,197
7840,4258764.442290464,3,5588,197
7841,21283053.111700296,3,5589,197
7842,242723.72893488302,2,5590,197
7843,12663269.31782796,4,5590,197
7844,22632332.139358435,4,5590,197
7845,37202367.391583055,2,5591,197
7846,355746.94104737183,1,5592,197
7847,1048292.9013385385,4,5593,198
7848,19362585.87974127,1,5594,198
7849,11926761.674132155,3,5594,198
7850,55292281.01630804,1,5594,198
7851,48790288.69783985,1,5595,198
7852,2739530.6050287494,2,5595,198
7853,15201612.042816225,1,5596,198
7854,42167117.65461506,1,5596,198
7855,4232139.399737862,2,5596,198
7856,355426.3062490792,4,5597,198
7857,12691234.222772678,2,5597,198
7858,18953214.195553366,2,5598,198
7859,6305494.261540826,3,5598,198
7860,46935071.2922674,1,5598,198
7861,17026834.95849274,1,5599,198
7862,11313215.054106463,4,5600,198
7863,418664.10569626646,4,5600,198
7864,9260135.498267533,1,5600,198
7865,680357.4663022095,3,5601,198
7866,20169924.479378164,1,5601,198
7867,6261302.517816776,2,5601,198
7868,6111980.297938624,1,5602,198
7869,23199627.479798898,3,5602,198
7870,13830782.710600726,4,5602,198
7871,4125514.9791107005,1,5603,198
7872,19271376.121738724,1,5603,198
7873,5021075.777931721,4,5603,198
7874,1657759.2026725127,2,5604,198
7875,20760125.72192987,3,5604,198
7876,9038880.908081654,4,5604,198
7877,21786524.840506848,3,5605,198
7878,122689.53449617117,4,5605,198
7879,63908240.64862707,2,5606,198
7880,58372600.195760764,1,5606,198
7881,27561492.299368124,3,5607,198
7882,57071688.272016644,1,5608,198
7883,19971027.56082377,4,5609,198
7884,63842774.323460236,4,5610,198
7885,4765594.922121507,3,5610,198
7886,4981834.472653236,3,5610,198
7887,444104.97673859145,2,5611,198
7888,322553.7537939964,3,5611,198
7889,618635.5794912752,2,5611,198
7890,2193039.0631109457,1,5612,198
7891,883121.4745403,1,5613,199
7892,20469010.376557805,1,5614,199
7893,47327970.13571854,2,5614,199
7894,20744846.5113097,4,5615,199
7895,1135687.0102752754,2,5615,199
7896,70910.97804082854,4,5615,199
7897,785656.4678726293,2,5616,199
7898,15085460.729264874,2,5617,199
7899,28910920.90140854,4,5617,199
7900,30419431.647694863,2,5618,199
7901,20486907.980037138,3,5619,199
7902,21438987.298632257,4,5619,199
7903,2261049.5344764194,3,5619,199
7904,19113440.462722432,2,5620,199
7905,15714867.686854636,3,5620,199
7906,12969181.944351058,4,5621,199
7907,47961972.33638329,2,5622,199
7908,314025.39126079215,1,5622,199
7909,5892585.4776754305,2,5622,199
7910,133903.54746935272,4,5623,199
7911,7535795.7306699585,1,5624,199
7912,1061544.1877426128,3,5625,199
7913,2475418.7371628573,2,5625,199
7914,40406064.59167514,1,5625,199
7915,29485141.85775846,3,5626,199
7916,59356500.8647773,3,5627,199
7917,17362.962181696552,3,5627,199
7918,1211332.673183968,3,5627,199
7919,469481.2972206374,1,5628,199
7920,19123060.537867103,3,5628,199
7921,3057349.2372236103,4,5628,199
7922,12050346.90539635,3,5629,199
7923,10720685.62270283,2,5630,199
7924,698854.6335569797,1,5630,199
7925,1240907.4256815966,2,5630,199
7926,10383691.872583764,2,5631,199
7927,9340867.140835315,3,5631,199
7928,9308681.1328453,3,5632,199
7929,14324707.970986944,2,5632,199
7930,4599148.578585161,2,5632,199
7931,31645934.668099806,2,5633,200
7932,6569726.97271316,3,5634,200
7933,11484831.281973036,3,5634,200
7934,1709739.2926846303,3,5635,200
7935,70263629.66038054,3,5635,200
7936,511217.1844662395,3,5635,200
7937,8975835.398650069,4,5636,200
7938,497616.674139947,2,5637,200
7939,4767615.055442199,3,5637,200
7940,18843422.20869135,2,5638,200
7941,4626177.82845801,1,5638,200
7942,18504131.911130585,1,5639,200
7943,94892.28139114392,1,5639,200
7944,31812603.0668744,2,5639,200
7945,25694759.65796861,4,5640,200
7946,27053313.377826855,1,5641,200
7947,6847055.723079676,1,5642,200
7948,12433926.404912123,4,5642,200
7949,4906882.619621173,4,5642,200
7950,42136757.56968299,1,5643,200
7951,15175373.67602843,2,5643,200
7952,6591366.123336583,3,5644,200
7953,18968432.22491286,4,5644,200
7954,1053742.5552909183,2,5644,200
7955,67117049.46160215,4,5645,200
7956,2471322.153376419,3,5646,200
7957,16916097.725844324,3,5646,200
7958,66170772.72037596,4,5647,200
7959,2796106.4440190103,4,5647,200
7960,34967791.63607928,1,5647,200
7961,47252425.852897316,2,5648,200
7962,529037.5123270063,3,5648,200
7963,6940445.858194742,3,5648,200
7964,36082054.233692534,1,5649,200
7965,77366211.26356292,3,5649,200
7966,29991973.33586503,2,5649,200
7967,16584526.072122043,4,5650,200
7968,523415.8490466266,2,5651,200
7969,4828839.260386314,3,5652,200
7970,469092.39779187954,4,5653,201
7971,8507989.316145882,1,5653,201
7972,47509776.69403597,1,5653,201
7973,28344164.788385265,1,5654,201
7974,27539899.445058778,3,5654,201
7975,1301655.0920058137,1,5654,201
7976,32628271.552406605,4,5655,201
7977,5593382.284049825,4,5656,201
7978,31028042.309775017,1,5656,201
7979,61544.62035087816,4,5656,201
7980,1552250.281194454,1,5657,201
7981,646949.0603239663,1,5658,201
7982,4460548.303460088,1,5659,201
7983,44736627.3840337,2,5659,201
7984,892879.5516965712,3,5659,201
7985,10536060.772252332,4,5660,201
7986,38914.15392875101,3,5660,201
7987,8716308.937638741,1,5660,201
7988,31475782.5573707,1,5661,201
7989,84433801.30380085,2,5661,201
7990,12815482.61222703,3,5662,201
7991,1746016.1664706944,1,5662,201
7992,8794895.431981292,2,5663,201
7993,312417.6643292487,3,5663,201
7994,7022077.475933451,1,5663,201
7995,23484082.148371965,4,5664,201
7996,7415279.757357114,3,5665,201
7997,32315712.848736193,4,5665,201
7998,11514148.925621688,3,5666,201
7999,917257.3126045614,1,5666,201
8000,885145.974652187,4,5667,201
8001,30137790.464917824,3,5667,201
8002,27241782.684420273,3,5667,201
8003,26461854.629321452,4,5668,201
8004,6735210.670144283,4,5669,201
8005,28701345.515724856,1,5669,201
8006,102389.6392592896,1,5670,201
8007,29550196.616442267,2,5670,201
8008,7934752.582831626,3,5671,201
8009,48082791.066751964,4,5672,201
8010,5913059.789734299,2,5673,202
8011,9141455.687395792,3,5673,202
8012,18698359.47678452,3,5674,202
8013,75486301.9359012,4,5674,202
8014,21616748.436270095,2,5674,202
8015,48399050.70025142,2,5675,202
8016,25374161.165932674,4,5676,202
8017,2306250.974000444,3,5676,202
8018,2717977.2228961145,1,5677,202
8019,13491508.33059822,3,5678,202
8020,4879686.395804942,2,5679,202
8021,23462265.43202488,3,5679,202
8022,62225371.423775814,1,5679,202
8023,19447820.499609947,2,5680,202
8024,8897682.816169463,2,5680,202
8025,29430799.800458297,1,5681,202
8026,56917273.46378198,4,5681,202
8027,25047209.563421678,2,5682,202
8028,11522.509341461351,2,5682,202
8029,17135749.78942471,1,5683,202
8030,15070271.500551233,3,5683,202
8031,110500.70419963764,1,5684,202
8032,31676200.30005951,1,5684,202
8033,38108228.56703369,1,5684,202
8034,55926322.29517705,4,5685,202
8035,21300942.8556754,1,5685,202
8036,36649095.67916949,1,5686,202
8037,1203580.1713983626,3,5686,202
8038,47675068.25946176,1,5686,202
8039,32765159.992999583,2,5687,202
8040,5256158.0051533505,1,5688,202
8041,4088498.9930357696,4,5688,202
8042,15027276.106414223,1,5689,202
8043,20752320.977928862,1,5689,202
8044,18460367.34737889,4,5689,202
8045,18678850.090778843,3,5690,202
8046,30421722.959492743,4,5690,202
8047,40581555.28720941,4,5691,202
8048,10165528.497948427,3,5691,202
8049,2759869.4347643116,3,5691,202
8050,11391678.630599625,4,5692,202
8051,75416428.48579788,1,5692,202
8052,18876639.698909886,1,5693,203
8053,40657345.047489226,2,5693,203
8054,552793.1753716958,2,5694,203
8055,8355592.063006095,2,5694,203
8056,26841464.075317327,3,5695,203
8057,2802421.1837181076,3,5695,203
8058,50425940.094245166,1,5696,203
8059,17303069.049526315,1,5696,203
8060,773020.0912570988,1,5697,203
8061,20647584.643325537,2,5697,203
8062,29966285.222426806,1,5697,203
8063,2321969.5160847455,3,5698,203
8064,1393171.3813936673,1,5699,203
8065,14681680.946421051,4,5699,203
8066,21112775.15824212,4,5699,203
8067,22886313.273485895,3,5700,203
8068,26336067.85365787,2,5700,203
8069,8385560.374131051,2,5701,203
8070,9053256.514277734,2,5702,203
8071,13838649.469091084,1,5702,203
8072,22901663.459320776,2,5703,203
8073,50723751.92739581,4,5703,203
8074,772204.6021902394,1,5704,203
8075,3821735.8556032386,2,5704,203
8076,50978261.73147615,3,5705,203
8077,75436958.90455186,3,5705,203
8078,139482.64902257686,3,5705,203
8079,11029570.119182656,3,5706,203
8080,5151637.552236925,3,5706,203
8081,7053334.563606729,4,5707,203
8082,20427521.1797227,1,5708,203
8083,26941093.26392696,4,5708,203
8084,12755699.214664679,2,5709,203
8085,16504061.55991537,2,5710,203
8086,2996777.242911107,4,5711,203
8087,265772.2366767727,4,5711,203
8088,1141015.7416858384,3,5712,203
8089,3398362.495127129,1,5713,204
8090,32848170.35973812,2,5714,204
8091,10450149.384479344,1,5714,204
8092,13072614.653330488,1,5715,204
8093,90636576.41935778,1,5715,204
8094,35923978.103176646,3,5715,204
8095,19861811.4231563,4,5716,204
8096,3484554.2259306703,4,5717,204
8097,4719849.304213601,1,5717,204
8098,1352419.4380126921,4,5717,204
8099,37883999.4839878,3,5718,204
8100,1827565.7946496382,2,5718,204
8101,3588051.915791642,1,5719,204
8102,82459.93497686926,1,5719,204
8103,272779.0116727536,1,5720,204
8104,35612685.00404093,4,5720,204
8105,179357.02622518013,4,5721,204
8106,663492.5710166409,2,5721,204
8107,33932671.6332528,2,5722,204
8108,9331879.671936262,4,5722,204
8109,3027515.979737353,2,5722,204
8110,4013429.785246699,2,5723,204
8111,14383347.861192176,1,5723,204
8112,24973326.433373667,3,5724,204
8113,27656752.668267325,1,5725,204
8114,5118191.103001667,2,5725,204
8115,20730079.3189735,1,5725,204
8116,65355078.5009869,2,5726,204
8117,8164126.553772078,2,5726,204
8118,2257986.134151999,2,5727,204
8119,1065577.1324543783,3,5727,204
8120,52974095.6674048,1,5727,204
8121,17639184.568879638,1,5728,204
8122,10605764.605407296,4,5728,204
8123,1872326.0643482942,3,5729,204
8124,36042143.84690927,1,5729,204
8125,636532.9051907376,1,5729,204
8126,842467.8320701811,3,5730,204
8127,19694655.0843267,4,5731,204
8128,8450530.945257321,1,5731,204
8129,13029553.38506824,4,5731,204
8130,21319456.442707673,2,5732,204
8131,324830.6818420694,4,5732,204
8132,13156960.61417703,2,5732,204
8133,3615602.4711801484,3,5733,205
8134,21668319.567940827,4,5733,205
8135,4408720.626077194,3,5733,205
8136,1366645.1894558049,4,5734,205
8137,851617.6837622158,1,5735,205
8138,9193750.900689745,4,5735,205
8139,261475.6718201511,3,5736,205
8140,1151090.88836565,1,5736,205
8141,519065.3116173387,1,5737,205
8142,804311.9159764147,2,5738,205
8143,11793005.226773772,3,5739,205
8144,415487.13665206364,4,5739,205
8145,492621.26360102504,1,5739,205
8146,128910.39454838994,4,5740,205
8147,11729508.594784634,4,5741,205
8148,3631140.9932703273,4,5742,205
8149,7385290.376871182,3,5742,205
8150,1418694.8285281416,4,5742,205
8151,36607004.855457224,2,5743,205
8152,13930419.924177498,3,5743,205
8153,17384714.408005904,4,5744,205
8154,19458405.964832105,3,5745,205
8155,203906.70613148867,4,5746,205
8156,3821077.845788368,4,5747,205
8157,9995706.130383637,2,5748,205
8158,8067099.113065218,1,5749,205
8159,8666029.29554607,2,5749,205
8160,62715020.30296932,3,5750,205
8161,712014.6891990902,1,5750,205
8162,18437051.759960823,1,5751,205
8163,6032020.714948263,2,5751,205
8164,2032854.0185026655,3,5751,205
8165,1241467.7324123513,4,5752,205
8166,30754954.918942325,2,5752,205
8167,7985945.908968119,4,5752,205
8168,514154.02378799464,3,5753,206
8169,51752279.186929986,1,5754,206
8170,14451373.809307057,2,5754,206
8171,143459.26051278866,1,5755,206
8172,198488.9954653923,4,5755,206
8173,10206960.12253595,2,5756,206
8174,7267023.3618176095,1,5757,206
8175,232703.7109838156,1,5758,206
8176,16204941.194028731,4,5759,206
8177,25646989.147921734,2,5759,206
8178,899035.9989690447,3,5760,206
8179,2498999.05967255,1,5760,206
8180,2560600.55594057,4,5760,206
8181,56267728.423827186,2,5761,206
8182,51249350.49121574,1,5761,206
8183,40285337.12271765,2,5762,206
8184,11117308.703793298,4,5763,206
8185,11237035.231705202,3,5764,206
8186,8011432.837046554,4,5764,206
8187,22957150.764039345,3,5764,206
8188,41498178.6538306,2,5765,206
8189,11119.400773895672,2,5765,206
8190,1135437.3106210586,4,5765,206
8191,2602844.9491553768,3,5766,206
8192,18971927.984125767,1,5767,206
8193,41547633.40924466,4,5768,206
8194,4419946.900033448,3,5769,206
8195,16478285.6779853,1,5769,206
8196,37323173.50766113,3,5769,206
8197,2082720.0655723333,4,5770,206
8198,760330.1422454445,4,5771,206
8199,6440122.666060984,3,5771,206
8200,72239694.71351388,1,5771,206
8201,28528.5445669319,4,5772,206
8202,43358775.26772637,2,5772,206
8203,449734.96111093805,2,5772,206
8204,77384556.76437919,2,5773,207
8205,1058735.5445228075,2,5773,207
8206,846475.5929506442,2,5774,207
8207,8981432.737334147,2,5775,207
8208,2835883.419209397,2,5775,207
8209,19960427.163275063,1,5776,207
8210,56686231.50260973,4,5777,207
8211,516414.5501281837,3,5778,207
8212,578441.1852574525,3,5779,207
8213,51855338.33641362,2,5780,207
8214,701343.7798043961,4,5780,207
8215,11355748.733944189,4,5781,207
8216,11717610.915439118,1,5782,207
8217,24566236.170285903,3,5782,207
8218,74981460.92434877,4,5782,207
8219,29701347.035999276,4,5783,207
8220,1847076.4211257568,2,5784,207
8221,918228.8561903755,2,5784,207
8222,6304792.192850834,2,5784,207
8223,36395512.23860188,1,5785,207
8224,5686926.8567997385,3,5785,207
8225,92981.22597302624,2,5785,207
8226,6769716.0973968655,3,5786,207
8227,18202953.54896197,4,5786,207
8228,86015530.55746017,4,5787,207
8229,34819255.42359779,3,5787,207
8230,11234819.188970111,3,5787,207
8231,423050.1590063826,2,5788,207
8232,53209520.68176796,2,5789,207
8233,18229260.229602464,2,5790,207
8234,657200.4724340853,1,5790,207
8235,14885471.542153347,4,5791,207
8236,6214189.367319245,3,5791,207
8237,408104.58968002547,3,5791,207
8238,60529830.849344626,3,5792,207
8239,15235339.600753406,3,5792,207
8240,3478528.2021148875,3,5793,208
8241,1053449.9834757242,3,5793,208
8242,37277516.503588796,1,5793,208
8243,29279632.990587123,1,5794,208
8244,3966843.299583097,4,5794,208
8245,1015886.1941715368,1,5795,208
8246,2428973.9392845025,3,5795,208
8247,1079515.2802191512,3,5795,208
8248,988308.3581836469,3,5796,208
8249,666430.1743484566,1,5796,208
8250,29024044.26606133,1,5796,208
8251,53817825.854982324,3,5797,208
8252,11271432.931378826,2,5797,208
8253,1502637.2946801272,1,5797,208
8254,2900554.059839196,3,5798,208
8255,98641108.0955234,1,5799,208
8256,17677164.225217104,4,5799,208
8257,29862086.286796287,4,5800,208
8258,7052319.398358108,4,5801,208
8259,7776482.033409899,2,5801,208
8260,1940555.5462373504,2,5801,208
8261,27998269.29968793,2,5802,208
8262,1015232.9774222523,2,5802,208
8263,574718.7200028877,4,5803,208
8264,14587213.435385026,4,5804,208
8265,585023.1540167753,3,5805,208
8266,4025869.897514861,4,5806,208
8267,30781418.04394593,2,5806,208
8268,63047932.912829086,3,5807,208
8269,4033864.0341528044,2,5808,208
8270,430158.21743650606,1,5808,208
8271,31429997.72372233,2,5808,208
8272,4321793.176244098,4,5809,208
8273,47874521.3804911,4,5810,208
8274,12223577.462280966,4,5811,208
8275,956927.430018635,2,5812,208
8276,3855939.4469422665,3,5812,208
8277,33350378.595548518,3,5813,209
8278,10522816.20646267,4,5813,209
8279,139176.47409773536,4,5814,209
8280,1165326.3401442037,2,5814,209
8281,6468432.088810544,2,5815,209
8282,6187733.70367123,1,5815,209
8283,8487397.494027156,2,5816,209
8284,32674826.622649215,1,5816,209
8285,16297115.127696598,3,5816,209
8286,72740.3767037266,2,5817,209
8287,21802433.872041956,2,5818,209
8288,2351596.326878292,4,5818,209
8289,50839674.22369744,4,5818,209
8290,1127256.4087836395,2,5819,209
8291,61392629.025131024,2,5820,209
8292,40901460.83809435,4,5820,209
8293,97683557.52600652,3,5821,209
8294,15882206.500827286,1,5822,209
8295,493380.1249886234,1,5822,209
8296,13056683.384917077,2,5823,209
8297,1682370.9244549142,4,5824,209
8298,12325815.491735647,2,5825,209
8299,423611.46620453696,2,5825,209
8300,1608592.4505099899,3,5826,209
8301,1104751.1858877635,3,5826,209
8302,5431584.638667865,4,5827,209
8303,3269939.61320861,4,5827,209
8304,3684232.740550233,1,5828,209
8305,11646025.462250166,3,5828,209
8306,4637075.17131451,2,5828,209
8307,8075664.685461755,1,5829,209
8308,37552495.15614602,2,5830,209
8309,40530600.33245074,1,5830,209
8310,585253.2278928612,3,5830,209
8311,5382463.858945412,3,5831,209
8312,3113806.334985257,4,5831,209
8313,35190545.70026755,1,5831,209
8314,43828.682226977544,4,5832,209
8315,57491549.21644871,2,5832,209
8316,4154785.4315980934,3,5833,210
8317,46133537.25435296,4,5834,210
8318,147334.12784765055,1,5834,210
8319,60562257.64710214,3,5835,210
8320,1207759.366072141,2,5835,210
8321,19987721.447275825,3,5835,210
8322,21588108.091391686,4,5836,210
8323,2031414.8383494033,2,5836,210
8324,1036547.3230395477,3,5837,210
8325,50527408.3238606,4,5837,210
8326,799767.4922443107,2,5837,210
8327,5340732.479318531,4,5838,210
8328,230768.76066487102,3,5838,210
8329,13383818.831781344,3,5839,210
8330,496190.07144487236,2,5840,210
8331,10770.734662908944,2,5840,210
8332,34942913.63632985,4,5840,210
8333,10007194.107689902,2,5841,210
8334,60855964.50371354,4,5842,210
