ID,PIN,EMAIL,TIPO
5582,'empresa796','empresa796@example.com',2
5583,'cliente3931','cliente3931@example.com',1
5584,'cliente3932','cliente3932@example.com',1
5585,'cliente3933','cliente3933@example.com',1
5586,'cliente3934','cliente3934@example.com',1
5587,'cliente3935','cliente3935@example.com',1
5588,'cliente3936','cliente3936@example.com',1
5589,'cliente3937','cliente3937@example.com',1
5590,'empresa797','empresa797@example.com',2
5591,'empresa798','empresa798@example.com',2
5592,'cliente3940','cliente3940@example.com',1
5593,'cliente3941','cliente3941@example.com',1
5594,'cliente3942','cliente3942@example.com',1
5595,'cliente3943','cliente3943@example.com',1
5596,'cliente3944','cliente3944@example.com',1
5597,'empresa799','empresa799@example.com',2
5598,'cliente3946','cliente3946@example.com',1
5599,'cliente3947','cliente3947@example.com',1
5600,'cliente3948','cliente3948@example.com',1
5601,'cliente3949','cliente3949@example.com',1
5602,'cliente3950','cliente3950@example.com',1
5603,'cliente3951','cliente3951@example.com',1
5604,'cliente3952','cliente3952@example.com',1
5605,'empresa800','empresa800@example.com',2
5606,'empresa801','empresa801@example.com',2
5607,'cliente3955','cliente3955@example.com',1
5608,'cliente3956','cliente3956@example.com',1
5609,'cliente3957','cliente3957@example.com',1
5610,'cliente3958','cliente3958@example.com',1
5611,'empresa802','empresa802@example.com',2
5612,'empresa803','empresa803@example.com',2
5613,'empresa804','empresa804@example.com',2
5614,'cliente3962','cliente3962@example.com',1
5615,'cliente3963','cliente3963@example.com',1
5616,'empresa805','empresa805@example.com',2
5617,'cliente3965','cliente3965@example.com',1
5618,'empresa806','empresa806@example.com',2
5619,'empresa807','empresa807@example.com',2
5620,'cliente3968','cliente3968@example.com',1
5621,'empresa808','empresa808@example.com',2
5622,'cliente3970','cliente3970@example.com',1
5623,'empresa809','empresa809@example.com',2
5624,'cliente3972','cliente3972@example.com',1
5625,'cliente3973','cliente3973@example.com',1
5626,'cliente3974','cliente3974@example.com',1
5627,'cliente3975','cliente3975@example.com',1
5628,'empresa810','empresa810@example.com',2
5629,'cliente3977','cliente3977@example.com',1
5630,'cliente3978','cliente3978@example.com',1
5631,'cliente3979','cliente3979@example.com',1
5632,'cliente3980','cliente3980@example.com',1
5633,'empresa811','empresa811@example.com',2
5634,'cliente3982','cliente3982@example.com',1
5635,'cliente3983','cliente3983@example.com',1
5636,'cliente3984','cliente3984@example.com',1
5637,'cliente3985','cliente3985@example.com',1
5638,'cliente3986','cliente3986@example.com',1
5639,'cliente3987','cliente3987@example.com',1
5640,'empresa812','empresa812@example.com',2
5641,'cliente3989','cliente3989@example.com',1
5642,'cliente3990','cliente3990@example.com',1
5643,'cliente3991','cliente3991@example.com',1
5644,'empresa813','empresa813@example.com',2
5645,'empresa814','empresa814@example.com',2
5646,'cliente3994','cliente3994@example.com',1
5647,'cliente3995','cliente3995@example.com',1
5648,'cliente3996','cliente3996@example.com',1
5649,'cliente3997','cliente3997@example.com',1
5650,'cliente3998','cliente3998@example.com',1
5651,'cliente3999','cliente3999@example.com',1
5652,'cliente4000','cliente4000@example.com',1
5653,'cliente4001','cliente4001@example.com',1
5654,'cliente4002','cliente4002@example.com',1
5655,'cliente4003','cliente4003@example.com',1
5656,'cliente4004','cliente4004@example.com',1
5657,'cliente4005','cliente4005@example.com',1
5658,'cliente4006','cliente4006@example.com',1
5659,'empresa815','empresa815@example.com',2
5660,'empresa816','empresa816@example.com',2
5661,'empresa817','empresa817@example.com',2
5662,'cliente4010','cliente4010@example.com',1
5663,'cliente4011','cliente4011@example.com',1
5664,'empresa818','empresa818@example.com',2
5665,'cliente4013','cliente4013@example.com',1
5666,'cliente4014','cliente4014@example.com',1
5667,'cliente4015','cliente4015@example.com',1
5668,'cliente4016','cliente4016@example.com',1
5669,'cliente4017','cliente4017@example.com',1
5670,'empresa819','empresa819@example.com',2
5671,'empresa820','empresa820@example.com',2
5672,'cliente4020','cliente4020@example.com',1
5673,'cliente4021','cliente4021@example.com',1
5674,'cliente4022','cliente4022@example.com',1
5675,'cliente4023','cliente4023@example.com',1
5676,'cliente4024','cliente4024@example.com',1
5677,'cliente4025','cliente4025@example.com',1
5678,'cliente4026','cliente4026@example.com',1
5679,'cliente4027','cliente4027@example.com',1
5680,'cliente4028','cliente4028@example.com',1
5681,'cliente4029','cliente4029@example.com',1
5682,'empresa821','empresa821@example.com',2
5683,'cliente4031','cliente4031@example.com',1
5684,'cliente4032','cliente4032@example.com',1
5685,'cliente4033','cliente4033@example.com',1
5686,'empresa822','empresa822@example.com',2
5687,'cliente4035','cliente4035@example.com',1
5688,'empresa823','empresa823@example.com',2
5689,'empresa824','empresa824@example.com',2
5690,'empresa825','empresa825@example.com',2
5691,'cliente4039','cliente4039@example.com',1
5692,'cliente4040','cliente4040@example.com',1
5693,'empresa826','empresa826@example.com',2
5694,'cliente4042','cliente4042@example.com',1
5695,'cliente4043','cliente4043@example.com',1
5696,'cliente4044','cliente4044@example.com',1
5697,'cliente4045','cliente4045@example.com',1
5698,'empresa827','empresa827@example.com',2
5699,'empresa828','empresa828@example.com',2
5700,'cliente4048','cliente4048@example.com',1
5701,'cliente4049','cliente4049@example.com',1
5702,'cliente4050','cliente4050@example.com',1
5703,'cliente4051','cliente4051@example.com',1
5704,'cliente4052','cliente4052@example.com',1
5705,'empresa829','empresa829@example.com',2
5706,'cliente4054','cliente4054@example.com',1
5707,'cliente4055','cliente4055@example.com',1
5708,'cliente4056','cliente4056@example.com',1
5709,'cliente4057','cliente4057@example.com',1
5710,'cliente4058','cliente4058@example.com',1
5711,'empresa830','empresa830@example.com',2
5712,'empresa831','empresa831@example.com',2
5713,'cliente4061','cliente4061@example.com',1
5714,'cliente4062','cliente4062@example.com',1
5715,'cliente4063','cliente4063@example.com',1
5716,'cliente4064','cliente4064@example.com',1
5717,'cliente4065','cliente4065@example.com',1
5718,'cliente4066','cliente4066@example.com',1
5719,'cliente4067','cliente4067@example.com',1
5720,'empresa832','empresa832@example.com',2
5721,'cliente4069','cliente4069@example.com',1
5722,'empresa833','empresa833@example.com',2
5723,'cliente4071','cliente4071@example.com',1
5724,'empresa834','empresa834@example.com',2
5725,'cliente4073','cliente4073@example.com',1
5726,'cliente4074','cliente4074@example.com',1
5727,'cliente4075','cliente4075@example.com',1
5728,'cliente4076','cliente4076@example.com',1
5729,'cliente4077','cliente4077@example.com',1
5730,'cliente4078','cliente4078@example.com',1
5731,'cliente4079','cliente4079@example.com',1
5732,'empresa835','empresa835@example.com',2
5733,'cliente4081','cliente4081@example.com',1
5734,'cliente4082','cliente4082@example.com',1
5735,'empresa836','empresa836@example.com',2
5736,'cliente4084','cliente4084@example.com',1
5737,'empresa837','empresa837@example.com',2
5738,'empresa838','empresa838@example.com',2
5739,'cliente4087','cliente4087@example.com',1
5740,'cliente4088','cliente4088@example.com',1
5741,'cliente4089','cliente4089@example.com',1
5742,'empresa839','empresa839@example.com',2
5743,'cliente4091','cliente4091@example.com',1
5744,'cliente4092','cliente4092@example.com',1
5745,'cliente4093','cliente4093@example.com',1
5746,'cliente4094','cliente4094@example.com',1
5747,'cliente4095','cliente4095@example.com',1
5748,'cliente4096','cliente4096@example.com',1
5749,'cliente4097','cliente4097@example.com',1
5750,'empresa840','empresa840@example.com',2
5751,'cliente4099','cliente4099@example.com',1
5752,'cliente4100','cliente4100@example.com',1
5753,'cliente4101','cliente4101@example.com',1
5754,'cliente4102','cliente4102@example.com',1
5755,'cliente4103','cliente4103@example.com',1
5756,'cliente4104','cliente4104@example.com',1
5757,'cliente4105','cliente4105@example.com',1
5758,'empresa841','empresa841@example.com',2
5759,'cliente4107','cliente4107@example.com',1
5760,'cliente4108','cliente4108@example.com',1
5761,'cliente4109','cliente4109@example.com',1
5762,'cliente4110','cliente4110@example.com',1
5763,'empresa842','empresa842@example.com',2
5764,'cliente4112','cliente4112@example.com',1
5765,'cliente4113','cliente4113@example.com',1
5766,'cliente4114','cliente4114@example.com',1
5767,'cliente4115','cliente4115@example.com',1
5768,'cliente4116','cliente4116@example.com',1
5769,'empresa843','empresa843@example.com',2
5770,'cliente4118','cliente4118@example.com',1
5771,'cliente4119','cliente4119@example.com',1
5772,'cliente4120','cliente4120@example.com',1
5773,'cliente4121','cliente4121@example.com',1
5774,'cliente4122','cliente4122@example.com',1
5775,'cliente4123','cliente4123@example.com',1
5776,'empresa844','empresa844@example.com',2
5777,'cliente4125','cliente4125@example.com',1
5778,'empresa845','empresa845@example.com',2
5779,'cliente4127','cliente4127@example.com',1
5780,'cliente4128','cliente4128@example.com',1
5781,'cliente4129','cliente4129@example.com',1
5782,'cliente4130','cliente4130@example.com',1
5783,'cliente4131','cliente4131@example.com',1
5784,'empresa846','empresa846@example.com',2
5785,'cliente4133','cliente4133@example.com',1
5786,'cliente4134','cliente4134@example.com',1
5787,'cliente4135','cliente4135@example.com',1
5788,'cliente4136','cliente4136@example.com',1
5789,'cliente4137','cliente4137@example.com',1
5790,'cliente4138','cliente4138@example.com',1
5791,'cliente4139','cliente4139@example.com',1
5792,'cliente4140','cliente4140@example.com',1
5793,'empresa847','empresa847@example.com',2
5794,'cliente4142','cliente4142@example.com',1
5795,'cliente4143','cliente4143@example.com',1
5796,'cliente4144','cliente4144@example.com',1
5797,'cliente4145','cliente4145@example.com',1
5798,'cliente4146','cliente4146@example.com',1
5799,'empresa848','empresa848@example.com',2
5800,'cliente4148','cliente4148@example.com',1
5801,'cliente4149','cliente4149@example.com',1
5802,'cliente4150','cliente4150@example.com',1
5803,'cliente4151','cliente4151@example.com',1
5804,'cliente4152','cliente4152@example.com',1
5805,'cliente4153','cliente4153@example.com',1
5806,'cliente4154','cliente4154@example.com',1
5807,'cliente4155','cliente4155@example.com',1
5808,'cliente4156','cliente4156@example.com',1
5809,'cliente4157','cliente4157@example.com',1
5810,'cliente4158','cliente4158@example.com',1
5811,'cliente4159','cliente4159@example.com',1
5812,'cliente4160','cliente4160@example.com',1
5813,'cliente4161','cliente4161@example.com',1
5814,'cliente4162','cliente4162@example.com',1
5815,'cliente4163','cliente4163@example.com',1
5816,'cliente4164','cliente4164@example.com',1
5817,'empresa849','empresa849@example.com',2
5818,'cliente4166','cliente4166@example.com',1
5819,'cliente4167','cliente4167@example.com',1
5820,'cliente4168','cliente4168@example.com',1
5821,'empresa850','empresa850@example.com',2
5822,'cliente4170','cliente4170@example.com',1
5823,'cliente4171','cliente4171@example.com',1
5824,'cliente4172','cliente4172@example.com',1
5825,'cliente4173','cliente4173@example.com',1
5826,'cliente4174','cliente4174@example.com',1
5827,'cliente4175','cliente4175@example.com',1
5828,'cliente4176','cliente4176@example.com',1
5829,'cliente4177','cliente4177@example.com',1
5830,'empresa851','empresa851@example.com',2
5831,'cliente4179','cliente4179@example.com',1
5832,'cliente4180','cliente4180@example.com',1
5833,'cliente4181','cliente4181@example.com',1
5834,'cliente4182','cliente4182@example.com',1
5835,'cliente4183','cliente4183@example.com',1
5836,'empresa852','empresa852@example.com',2
5837,'cliente4185','cliente4185@example.com',1
5838,'empresa853','empresa853@example.com',2
5839,'cliente4187','cliente4187@example.com',1
5840,'cliente4188','cliente4188@example.com',1
5841,'cliente4189','cliente4189@example.com',1
5842,'cliente4190','cliente4190@example.com',1
5843,'cliente4191','cliente4191@example.com',1
5844,'cliente4192','cliente4192@example.com',1
5845,'cliente4193','cliente4193@example.com',1
5846,'cliente4194','cliente4194@example.com',1
5847,'cliente4195','cliente4195@example.com',1
5848,'empresa854','empresa854@example.com',2
5849,'empresa855','empresa855@example.com',2
5850,'cliente4198','cliente4198@example.com',1
5851,'cliente4199','cliente4199@example.com',1
5852,'cliente4200','cliente4200@example.com',1
5853,'cliente4201','cliente4201@example.com',1
5854,'cliente4202','cliente4202@example.com',1
5855,'empresa856','empresa856@example.com',2
5856,'cliente4204','cliente4204@example.com',1
5857,'cliente4205','cliente4205@example.com',1
5858,'empresa857','empresa857@example.com',2
5859,'cliente4207','cliente4207@example.com',1
5860,'cliente4208','cliente4208@example.com',1
5861,'empresa858','empresa858@example.com',2
5862,'cliente4210','cliente4210@example.com',1
5863,'empresa859','empresa859@example.com',2
5864,'cliente4212','cliente4212@example.com',1
5865,'cliente4213','cliente4213@example.com',1
5866,'cliente4214','cliente4214@example.com',1
5867,'cliente4215','cliente4215@example.com',1
5868,'empresa860','empresa860@example.com',2
5869,'cliente4217','cliente4217@example.com',1
5870,'cliente4218','cliente4218@example.com',1
5871,'cliente4219','cliente4219@example.com',1
5872,'cliente4220','cliente4220@example.com',1
5873,'empresa861','empresa861@example.com',2
5874,'cliente4222','cliente4222@example.com',1
5875,'cliente4223','cliente4223@example.com',1
5876,'cliente4224','cliente4224@example.com',1
5877,'cliente4225','cliente4225@example.com',1
5878,'cliente4226','cliente4226@example.com',1
5879,'cliente4227','cliente4227@example.com',1
5880,'cliente4228','cliente4228@example.com',1
5881,'cliente4229','cliente4229@example.com',1
5882,'cliente4230','cliente4230@example.com',1
5883,'cliente4231','cliente4231@example.com',1
5884,'cliente4232','cliente4232@example.com',1
5885,'cliente4233','cliente4233@example.com',1
5886,'empresa862','empresa862@example.com',2
5887,'empresa863','empresa863@example.com',2
5888,'cliente4236','cliente4236@example.com',1
5889,'cliente4237','cliente4237@example.com',1
5890,'cliente4238','cliente4238@example.com',1
5891,'cliente4239','cliente4239@example.com',1
5892,'cliente4240','cliente4240@example.com',1
5893,'empresa864','empresa864@example.com',2
5894,'cliente4242','cliente4242@example.com',1
5895,'cliente4243','cliente4243@example.com',1
5896,'cliente4244','cliente4244@example.com',1
5897,'cliente4245','cliente4245@example.com',1
5898,'cliente4246','cliente4246@example.com',1
5899,'cliente4247','cliente4247@example.com',1
5900,'cliente4248','cliente4248@example.com',1
5901,'cliente4249','cliente4249@example.com',1
